Sıra,Sure,Ayet,Metin,Hoca
5554,75,3,,Diyanet 1961
5555,75,4,,Diyanet 1961
5556,75,5,,Diyanet 1961
5557,75,6,,Diyanet 1961
5558,75,7,,Diyanet 1961
5559,75,8,,Diyanet 1961
5560,75,9,,Diyanet 1961
5561,75,10,,Diyanet 1961
5562,75,11,,Diyanet 1961
5563,75,12,,Diyanet 1961
5564,75,13,,Diyanet 1961
5565,75,14,,Diyanet 1961
5566,75,15,,Diyanet 1961
5567,75,16,,Diyanet 1961
5568,75,17,,Diyanet 1961
5569,75,18,,Diyanet 1961
5570,75,19,,Diyanet 1961
5571,75,20,,Diyanet 1961
5572,75,21,,Diyanet 1961
5573,75,22,,Diyanet 1961
5574,75,23,,Diyanet 1961
5575,75,24,,Diyanet 1961
5576,75,25,,Diyanet 1961
5577,75,26,,Diyanet 1961
5578,75,27,,Diyanet 1961
5579,75,28,,Diyanet 1961
5580,75,29,,Diyanet 1961
5581,75,30,,Diyanet 1961
5582,75,31,,Diyanet 1961
5583,75,32,,Diyanet 1961
5584,75,33,,Diyanet 1961
5585,75,34,,Diyanet 1961
5586,75,35,,Diyanet 1961
5587,75,36,,Diyanet 1961
5588,75,37,,Diyanet 1961
5589,75,38,,Diyanet 1961
5590,75,39,,Diyanet 1961
5591,75,40,,Diyanet 1961
5592,76,1,,Diyanet 1961
5593,76,2,,Diyanet 1961
5594,76,3,,Diyanet 1961
5595,76,4,,Diyanet 1961
5596,76,5,,Diyanet 1961
5597,76,6,,Diyanet 1961
5598,76,7,,Diyanet 1961
5599,76,8,,Diyanet 1961
5600,76,9,,Diyanet 1961
5601,76,10,,Diyanet 1961
5602,76,11,,Diyanet 1961
5603,76,12,,Diyanet 1961
5604,76,13,,Diyanet 1961
5605,76,14,,Diyanet 1961
5606,76,15,,Diyanet 1961
5607,76,16,,Diyanet 1961
5608,76,17,,Diyanet 1961
5609,76,18,,Diyanet 1961
5610,76,19,,Diyanet 1961
5611,76,20,,Diyanet 1961
5612,76,21,,Diyanet 1961
5613,76,22,,Diyanet 1961
5614,76,23,,Diyanet 1961
5615,76,24,,Diyanet 1961
5616,76,25,,Diyanet 1961
5617,76,26,,Diyanet 1961
5618,76,27,,Diyanet 1961
5619,76,28,,Diyanet 1961
5620,76,29,,Diyanet 1961
5621,76,30,,Diyanet 1961
5622,76,31,,Diyanet 1961
5623,77,1,"(1-7) Birbiri ardından gönderilenlere ve görevlerine koştukça koşanlara, Allah’ın",Diyanet 1961
5624,77,2,"(1-7) Birbiri ardından gönderilenlere ve görevlerine koştukça koşanlara, Allah’ın",Diyanet 1961
5625,77,3,"(1-7) Birbiri ardından gönderilenlere ve görevlerine koştukça koşanlara, Allah’ın",Diyanet 1961
5626,77,4,"(1-7) Birbiri ardından gönderilenlere ve görevlerine koştukça koşanlara, Allah’ın",Diyanet 1961
5627,77,5,"(1-7) Birbiri ardından gönderilenlere ve görevlerine koştukça koşanlara, Allah’ın",Diyanet 1961
5628,77,6,"(1-7) Birbiri ardından gönderilenlere ve görevlerine koştukça koşanlara, Allah’ın",Diyanet 1961
5629,77,7,"(1-7) Birbiri ardından gönderilenlere ve görevlerine koştukça koşanlara, Allah’ın",Diyanet 1961
5630,77,8,"Yıldızların ışığı giderildiği zaman,",Diyanet 1961
5631,77,9,"Gök yarıklığı zaman,",Diyanet 1961
5632,77,10,"Dağlar pamuk gibi atıldığı zaman,",Diyanet 1961
5633,77,11,Peygamberlere ümmetleri hakkında şahidlik vakitleri bildirildiği zaman;,Diyanet 1961
5634,77,12,"Bu, hangi güne bırakılmıştı?",Diyanet 1961
5635,77,13,Hüküm gününe bırakılmıştı.,Diyanet 1961
5636,77,14,Hüküm gününün ne olduğunu sen nerden bilirsin?,Diyanet 1961
5637,77,15,O gün yalanlamış olanların vay haline!,Diyanet 1961
5638,77,16,"(16-17) Öncekileri yok etmedik mi? Ardından, sonrakileri de onlara katarız.",Diyanet 1961
5639,77,17,"(16-17) Öncekileri yok etmedik mi? Ardından, sonrakileri de onlara katarız.",Diyanet 1961
5640,77,18,Suçlulara böyle yaparız.,Diyanet 1961
5641,77,19,"O gün, yalanlamış olanların vay haline!.",Diyanet 1961
5642,77,20,(20-22) Sizi bayağı bir sudan yaratıp onu belli bir süreye kadar sağlam bir yere,Diyanet 1961
5643,77,21,(20-22) Sizi bayağı bir sudan yaratıp onu belli bir süreye kadar sağlam bir yere,Diyanet 1961
5644,77,22,(20-22) Sizi bayağı bir sudan yaratıp onu belli bir süreye kadar sağlam bir yere,Diyanet 1961
5645,77,23,Buna gücümüz yeter; Biz ne güzel güç yetireniz!,Diyanet 1961
5646,77,24,O gün yalanlamış olanların vay haline!,Diyanet 1961
5647,77,25,"(25-26) Biz yeryüzünü, dirilerin ve ölülerin toplantı yeri yapmadık mı?",Diyanet 1961
5648,77,26,"(25-26) Biz yeryüzünü, dirilerin ve ölülerin toplantı yeri yapmadık mı?",Diyanet 1961
5649,77,27,Orada yüksek yüksek sabit dağlar var edip size tatlı sular içirmedik mi?,Diyanet 1961
5650,77,28,Yalanlamış olanların vay o gün haline!,Diyanet 1961
5651,77,29,İnkarcılara o gün şöyle denir: 'yalanlayıp durduğunuz şeye gidin;',Diyanet 1961
5652,77,30,(30-31) 'gölge yapmayan ve ateşten de korumayan cehennem dumanının üç kollu gölgesine,Diyanet 1961
5653,77,31,(30-31) 'gölge yapmayan ve ateşten de korumayan cehennem dumanının üç kollu gölgesine,Diyanet 1961
5654,77,32,"(32-33) O gölgenin saçtığı her bir kıvılcım sanki birer sarı devedir, konak gibi de büyüktür.",Diyanet 1961
5655,77,33,"(32-33) O gölgenin saçtığı her bir kıvılcım sanki birer sarı devedir, konak gibi de büyüktür.",Diyanet 1961
5656,77,34,Yalanlamış olanların o gün vay haline!,Diyanet 1961
5657,77,35,"Bu, onların konuşamayacakları gündür.",Diyanet 1961
5658,77,36,Onlara izin de verilmez ki özür beyan etsinler.,Diyanet 1961
5659,77,37,Yalanlamış olanların o gün vay haline!,Diyanet 1961
5660,77,38,"'Bu, sizleri ve öncekileri topladığımız hüküm günüdür.'",Diyanet 1961
5661,77,39,'Eğer bir düzeniniz varsa Bana kurun.’,Diyanet 1961
5662,77,40,Yalanlamış olanların o gün vay haline!.,Diyanet 1961
5663,77,41,"Allah’a karşı gelmekten sakınmış olanlar, elbette gölgeliklerde ve pınar başlarındadırlar.",Diyanet 1961
5664,77,42,Canlarının istediği meyveler arasındadırlar.,Diyanet 1961
5665,77,43,"Onlara denir ki: İşlediklerinize karşılık afiyetle yiyiniz, içiniz.'",Diyanet 1961
5666,77,44,"Biz, iyi davrananlara işte böyle karşılık veririz.",Diyanet 1961
5667,77,45,O gün yalanlamış olanların vay haline,Diyanet 1961
5668,77,46,"Yiyiniz, biraz zevkleniniz bakalım, doğrusu sizler suçlularsınız.",Diyanet 1961
5669,77,47,O gün yalanlamış olanların vay haline!,Diyanet 1961
5670,77,48,Onlara 'Rüku edin’ denildiğinde rükua varmazlar.,Diyanet 1961
5671,77,49,O gün yalanlamış olanların vay haline!,Diyanet 1961
5672,77,50,Kuran’dan başka hangi söze inanacaklar?,Diyanet 1961
5673,78,1,,Diyanet 1961
5674,78,2,,Diyanet 1961
5675,78,3,,Diyanet 1961
5676,78,4,,Diyanet 1961
5677,78,5,,Diyanet 1961
5678,78,6,,Diyanet 1961
5679,78,7,,Diyanet 1961
5680,78,8,,Diyanet 1961
5681,78,9,,Diyanet 1961
5682,78,10,,Diyanet 1961
5683,78,11,,Diyanet 1961
5684,78,12,,Diyanet 1961
5685,78,13,,Diyanet 1961
5686,78,14,,Diyanet 1961
5687,78,15,,Diyanet 1961
5688,78,16,,Diyanet 1961
5689,78,17,,Diyanet 1961
5690,78,18,,Diyanet 1961
5691,78,19,,Diyanet 1961
5692,78,20,,Diyanet 1961
5693,78,21,,Diyanet 1961
5694,78,22,,Diyanet 1961
5695,78,23,,Diyanet 1961
5696,78,24,,Diyanet 1961
5697,78,25,,Diyanet 1961
5698,78,26,,Diyanet 1961
5699,78,27,,Diyanet 1961
5700,78,28,,Diyanet 1961
5701,78,29,,Diyanet 1961
5702,78,30,,Diyanet 1961
5703,78,31,,Diyanet 1961
5704,78,32,,Diyanet 1961
5705,78,33,,Diyanet 1961
5706,78,34,,Diyanet 1961
5707,78,35,,Diyanet 1961
5708,78,36,,Diyanet 1961
5709,78,37,,Diyanet 1961
5710,78,38,,Diyanet 1961
5711,78,39,,Diyanet 1961
5712,78,40,,Diyanet 1961
5713,79,1,,Diyanet 1961
5714,79,2,,Diyanet 1961
5715,79,3,,Diyanet 1961
5716,79,4,,Diyanet 1961
5717,79,5,,Diyanet 1961
5718,79,6,,Diyanet 1961
5719,79,7,,Diyanet 1961
5720,79,8,,Diyanet 1961
5721,79,9,,Diyanet 1961
5722,79,10,,Diyanet 1961
5723,79,11,,Diyanet 1961
5724,79,12,,Diyanet 1961
5725,79,13,,Diyanet 1961
5726,79,14,,Diyanet 1961
5727,79,15,,Diyanet 1961
5728,79,16,,Diyanet 1961
5729,79,17,,Diyanet 1961
5730,79,18,,Diyanet 1961
5731,79,19,,Diyanet 1961
5732,79,20,,Diyanet 1961
5733,79,21,,Diyanet 1961
5734,79,22,,Diyanet 1961
5735,79,23,,Diyanet 1961
5736,79,24,,Diyanet 1961
5737,79,25,,Diyanet 1961
5738,79,26,,Diyanet 1961
5739,79,27,,Diyanet 1961
5740,79,28,,Diyanet 1961
5741,79,29,,Diyanet 1961
5742,79,30,,Diyanet 1961
5743,79,31,,Diyanet 1961
5744,79,32,,Diyanet 1961
5745,79,33,,Diyanet 1961
5746,79,34,,Diyanet 1961
5747,79,35,,Diyanet 1961
5748,79,36,,Diyanet 1961
5749,79,37,,Diyanet 1961
5750,79,38,,Diyanet 1961
5751,79,39,,Diyanet 1961
5752,79,40,,Diyanet 1961
5753,79,41,,Diyanet 1961
5754,79,42,,Diyanet 1961
5755,79,43,,Diyanet 1961
5756,79,44,,Diyanet 1961
5757,79,45,,Diyanet 1961
5758,79,46,,Diyanet 1961
5759,80,1,(1-2) Yanına kör bir kimse geldi diye (Peygamber) yüzünü asıp çevirdi.,Diyanet 1961
5760,80,2,(1-2) Yanma kör bir kimse geldi diye (Peygamber) yüzünü asıp çevirdi.,Diyanet 1961
5761,80,3,"Ne bilirsin, belki de o arınacak;",Diyanet 1961
5762,80,4,Yahut öğüt alacaktı da bu öğüt kendisine fayda verecekti.,Diyanet 1961
5763,80,5,"(5-6) Ama sen, kendisini öğütten müstağni gören kimseyi karşına alıp ilgileniyorsun.",Diyanet 1961
5764,80,6,"(5-6) Ama sen, kendisini öğütten müstağni gören kimseyi karşına alıp ilgileniyorsun.",Diyanet 1961
5765,80,7,Arınmak istememesinden sana ne?,Diyanet 1961
5766,80,8,"(8-10) Sen, Allah'tan korkup sana koşarak gelen kimseye aldırmıyorsun.",Diyanet 1961
5767,80,9,"(8-10) Sen, Allah'tan korkup sana koşarak gelen kimseye aldırmıyorsun.",Diyanet 1961
5768,80,10,"(8-10) Sen, Allah'tan korkup sana koşarak gelen kimseye aldırmıyorsun.",Diyanet 1961
5769,80,11,Dikkat et; bu Kuran bir öğüttür.,Diyanet 1961
5770,80,12,Dileyen onu öğüt kabul eder.,Diyanet 1961
5771,80,13,"(13-14) O, kutsal kılınmış, yüceltilmiş, arınmış sahifeler üzerindedir.",Diyanet 1961
5772,80,14,"(13-14) O, kutsal kılınmış, yüceltilmiş, arınmış sahifeler üzerindedir.",Diyanet 1961
5773,80,15,"(15-16) İyi kimseler, saygıdeğer elçilerin eliyle yazılmıştır.",Diyanet 1961
5774,80,16,"(15-16) İyi kimseler, saygıdeğer elçilerin eliyle yazılmıştır.",Diyanet 1961
5775,80,17,"Canı çıksın o insanın, o ne nankördür!",Diyanet 1961
5776,80,18,Allah onu hangi şeyden yaratmış?,Diyanet 1961
5777,80,19,Onu meniden yaratıp merhalelerden geçirerek ona şekil vermiş;,Diyanet 1961
5778,80,20,"Sonra, yolu ona kolaylaştırmıştır.",Diyanet 1961
5779,80,21,Sonra onu öldürür ve kabre koyar.,Diyanet 1961
5780,80,22,"Sonra, dilediği zaman onu tekrar diriltir.",Diyanet 1961
5781,80,23,Hayır; Allah’ın kendisine buyurduğunu hala yerine getirmemiştir.,Diyanet 1961
5782,80,24,"İnsan, yiyeceğine bir baksın;",Diyanet 1961
5783,80,25,Doğrusu suyu bol bol indirmekteyiz.,Diyanet 1961
5784,80,26,"(26-31) Sonra yeryüzünü iyice yarmakta ve orada taneli ekinler, üzümler, sebzeler, zeytin,",Diyanet 1961
5785,80,27,"(26-31) Sonra yeryüzünü iyice yarmakta ve orada taneli ekinler, üzümler, sebzeler, zeytin,",Diyanet 1961
5786,80,28,"(26-31) Sonra yeryüzünü iyice yarmakta ve orada taneli ekinler, üzümler, sebzeler, zeytin,",Diyanet 1961
5787,80,29,"(26-31) Sonra yeryüzünü iyice yarmakta ve orada taneli ekinler, üzümler, sebzeler, zeytin,",Diyanet 1961
5788,80,30,"(26-31) Sonra yeryüzünü iyice yarmakta ve orada taneli ekinler, üzümler, sebzeler, zeytin,",Diyanet 1961
5789,80,31,"(26-31) Sonra yeryüzünü iyice yarmakta ve orada taneli ekinler, üzümler, sebzeler, zeytin,",Diyanet 1961
5790,80,32,Bunlar sizin ve hayvanlarınız için geçimliktir.,Diyanet 1961
5791,80,33,"O muazzam gürültü, kıyamet kopup geldiği zaman;",Diyanet 1961
5792,80,34,"(34-36) O gün, kişi kardeşinden, annesinden, babasından, karısından ve oğullarından, kaçar.",Diyanet 1961
5793,80,35,"(34-36) O gün, kişi kardeşinden, annesinden, babasından, karısından ve oğullarından, kaçar.",Diyanet 1961
5794,80,36,"(34-36) O gün, kişi kardeşinden, annesinden, babasından, karısından ve oğullarından, kaçar.",Diyanet 1961
5795,80,37,"O gün, herkesin kendine yeter derdi vardır.",Diyanet 1961
5796,80,38,"(38-39) O gün bir takım yüzler aydınlıktır, gülmekte ve sevinmektedir.",Diyanet 1961
5797,80,39,"(38-39) O gün bir takım yüzler aydınlıktır, gülmekte ve sevinmektedir.",Diyanet 1961
5798,80,40,(40-41) O gün birtakım yüzler de tozlanmış ve onları karanlık bürümüştür.,Diyanet 1961
5799,80,41,(40-41) O gün birtakım yüzler de tozlanmış ve onları karanlık bürümüştür.,Diyanet 1961
5800,80,42,"İşte bunlar inkarcı olanlar, Allah’ın buyruğundan çıkanlardır.",Diyanet 1961
5801,81,1,Güneş dürülüp ışığı kalmadığı zaman;,Diyanet 1961
5802,81,2,"Yıldızlar düşüp, söndüğü zaman;",Diyanet 1961
5803,81,3,(3-4) Doğurması yaklaşmış develer başıboş bırakıldığı zaman;,Diyanet 1961
5804,81,4,(3-4) Doğurması yaklaşmış develer başıboş bırakıldığı zaman;,Diyanet 1961
5805,81,5,Yabani hayvanlar bir araya toplatıldığı zaman;,Diyanet 1961
5806,81,6,Denizler kaynaştırıldığı zaman;,Diyanet 1961
5807,81,7,Canlar bedenlerle birleştirildiği zaman;,Diyanet 1961
5808,81,8,(8-9) Kız çocuğun hangi suçtan ötürü öldürüldüğü kendisine sorulduğu zaman;,Diyanet 1961
5809,81,9,(8-9) Kız çocuğun hangi suçtan ötürü öldürüldüğü kendisine sorulduğu zaman;,Diyanet 1961
5810,81,10,Amel defterleri açıldığı zaman;,Diyanet 1961
5811,81,11,Gök yerinden oynatıldığı zaman;,Diyanet 1961
5812,81,12,Cehennem alevlendirildiği zaman;,Diyanet 1961
5813,81,13,Cennet yaklaştırıldığı zaman;,Diyanet 1961
5814,81,14,İnsanoğlu önceden ne hazırladığını görecektir.,Diyanet 1961
5815,81,15,(15-16) Gündüz sinip geceleri gözüken gezegenlere and olsun;,Diyanet 1961
5816,81,16,(15-16) Gündüz sinip geceleri gözüken gezegenlere and olsun;,Diyanet 1961
5817,81,17,Kararmaya başlayan geceye and olsun;,Diyanet 1961
5818,81,18,"Ağarmaya başlayan sabaha and olsun ki,",Diyanet 1961
5819,81,19,"(19-21) Bu Kuran, arşın sahibi katında değerli, güçlü, sözü dinlenen ve güvenilen şerefli bir",Diyanet 1961
5820,81,20,"(19-21) Bu Kuran, arşın sahibi katında değerli, güçlü, sözü dinlenen ve güvenilen şerefli bir",Diyanet 1961
5821,81,21,"(19-21) Bu Kuran, arşın sahibi katında değerli, güçlü, sözü dinlenen ve güvenilen şerefli bir",Diyanet 1961
5822,81,22,Arkadaşınız (Muhammed) asla deli değildir.,Diyanet 1961
5823,81,23,"And olsun ki, o, Cebrail’i apaçık ufukta görmüştür.",Diyanet 1961
5824,81,24,"Peygamber, görülmeyenler hakkında söylediklerinden ötürü töhmet altında tutulamaz.",Diyanet 1961
5825,81,25,"Bu Kuran, kovulmuş şeytanın sözü olamaz.",Diyanet 1961
5826,81,26,Nereye gidiyorsunuz?,Diyanet 1961
5827,81,27,"(27-28) Kuran, ancak aranızda doğru yola girmeyi dileyene ve alemlere bir öğüttür.",Diyanet 1961
5828,81,28,"(27-28) Kuran, ancak aranızda doğru yola girmeyi dileyene ve alemlere bir öğüttür.",Diyanet 1961
5829,81,29,Alemlerin Rabbi olan Allah dilemedikçe sizler bir şey dileyemezsiniz.,Diyanet 1961
5830,82,1,"Gök yarıldığı zaman,",Diyanet 1961
5831,82,2,"Yıldızlar dağılıp döküldüğü zaman,",Diyanet 1961
5832,82,3,"Denizler kaynaştığı zaman,",Diyanet 1961
5833,82,4,"Kabirlerin içi dışa çıktığı zaman,",Diyanet 1961
5834,82,5,"İnsanoğlu, ne yaptığını ve ne yapmadığını görür.",Diyanet 1961
5835,82,6,"(6-8) Ey insanoğlu! Seni yaratıp sonra şekil veren, düzenleyen, mütenasip kılan, istediği",Diyanet 1961
5836,82,7,"(6-8) Ey insanoğlu! Seni yaratıp sonra şekil veren, düzenleyen, mütenasip kılan, istediği",Diyanet 1961
5837,82,8,"(6-8) Ey insanoğlu! Seni yaratıp sonra şekil veren, düzenleyen, mütenasip kılan, istediği",Diyanet 1961
5838,82,9,"Hayır, hayır; doğrusu siz dini yalanlıyorsunuz.",Diyanet 1961
5839,82,10,"(10-12) Oysa, yaptıklarınızı bilen değerli yazıcılar sizi gözetlemektedirler.",Diyanet 1961
5840,82,11,"(10-12) Oysa, yaptıklarınızı bilen değerli yazıcılar sizi gözetlemektedirler.",Diyanet 1961
5841,82,12,"(10-12) Oysa, yaptıklarınızı bilen değerli yazıcılar sizi gözetlemektedirler.",Diyanet 1961
5842,82,13,İyiler şüphesiz nimet içindedirler.,Diyanet 1961
5843,82,14,Allah’ın buyruğundan çıkanlar cehennemdedirler.,Diyanet 1961
5844,82,15,Din Günü oraya girerler.,Diyanet 1961
5845,82,16,Oradan bir daha ayrılamazlar.,Diyanet 1961
5846,82,17,Din gününün ne olduğunu sen nereden bilirsin?,Diyanet 1961
5847,82,18,"Evet, din gününün ne olduğunu nereden bileceksin?",Diyanet 1961
5848,82,19,"O gün, kimsenin kimseye hiçbir fayda sağlamayacağı bir gündür. O gün buyruk, yalnız",Diyanet 1961
5849,83,1,,Diyanet 1961
5850,83,2,,Diyanet 1961
5851,83,3,,Diyanet 1961
5852,83,4,,Diyanet 1961
5853,83,5,,Diyanet 1961
5854,83,6,,Diyanet 1961
5855,83,7,,Diyanet 1961
5856,83,8,,Diyanet 1961
5857,83,9,,Diyanet 1961
5858,83,10,,Diyanet 1961
5859,83,11,,Diyanet 1961
5860,83,12,,Diyanet 1961
5861,83,13,,Diyanet 1961
5862,83,14,,Diyanet 1961
5863,83,15,,Diyanet 1961
5864,83,16,,Diyanet 1961
5865,83,17,,Diyanet 1961
5866,83,18,,Diyanet 1961
5867,83,19,,Diyanet 1961
5868,83,20,,Diyanet 1961
5869,83,21,,Diyanet 1961
5870,83,22,,Diyanet 1961
5871,83,23,,Diyanet 1961
5872,83,24,,Diyanet 1961
5873,83,25,,Diyanet 1961
5874,83,26,"(25-26) Sonunda misk kokusu bırakan, ağzı kapalı saf bir içecekten içerler. îyi şeyler için",Diyanet 1961
5875,83,27,Onun katkısı gözdelerin içtiği yüce kaynaktandır.,Diyanet 1961
5876,83,28,Onun katkısı gözdelerin içtiği yüce kaynaktandır.,Diyanet 1961
5877,83,29,"Suçlular, şüphesiz, inanmış olanlara gülerlerdi.",Diyanet 1961
5878,83,30,Yanlarından geçtikleri zaman da birbirlerine göz kırparlardı.,Diyanet 1961
5879,83,31,Taraftarlarına vardıklarında bununla eğlenirlerdi.,Diyanet 1961
5880,83,32,İnananları gördükleri zaman: 'Doğrusu bunlar sapık olanlardır’ derlerdi.,Diyanet 1961
5881,83,33,"Oysa kendileri, inananlara gözcü olarak gönderilmemişlerdi.",Diyanet 1961
5882,83,34,"Bugün de, inananlar inkarcılara gülerler.",Diyanet 1961
5883,83,35,"(35-36) Tahtlar üzerinde, inkarcıların yaptıkları şeylerin karşılığının nasıl verildiğini",Diyanet 1961
5884,83,36,"(35-36) Tahtlar üzerinde, inkarcıların yaptıkları şeylerin karşılığının nasıl verildiğini",Diyanet 1961
5885,84,1,,Diyanet 1961
5886,84,2,,Diyanet 1961
5887,84,3,,Diyanet 1961
5888,84,4,,Diyanet 1961
5889,84,5,,Diyanet 1961
5890,84,6,,Diyanet 1961
5891,84,7,,Diyanet 1961
5892,84,8,,Diyanet 1961
5893,84,9,,Diyanet 1961
5894,84,10,,Diyanet 1961
5895,84,11,,Diyanet 1961
5896,84,12,,Diyanet 1961
5897,84,13,,Diyanet 1961
5898,84,14,,Diyanet 1961
5899,84,15,,Diyanet 1961
5900,84,16,,Diyanet 1961
5901,84,17,,Diyanet 1961
5902,84,18,,Diyanet 1961
5903,84,19,,Diyanet 1961
5904,84,20,,Diyanet 1961
5905,84,21,,Diyanet 1961
5906,84,22,,Diyanet 1961
5907,84,23,,Diyanet 1961
5908,84,24,,Diyanet 1961
5909,84,25,,Diyanet 1961
5910,85,1,,Diyanet 1961
5911,85,2,,Diyanet 1961
5912,85,3,,Diyanet 1961
5913,85,4,,Diyanet 1961
5914,85,5,,Diyanet 1961
5915,85,6,,Diyanet 1961
5916,85,7,,Diyanet 1961
5917,85,8,,Diyanet 1961
5918,85,9,,Diyanet 1961
5919,85,10,,Diyanet 1961
5920,85,11,,Diyanet 1961
5921,85,12,,Diyanet 1961
5922,85,13,,Diyanet 1961
5923,85,14,,Diyanet 1961
5924,85,15,,Diyanet 1961
5925,85,16,,Diyanet 1961
5926,85,17,,Diyanet 1961
5927,85,18,(17-18) Firavun ve Semud ordularının haberi sana geldi mi?,Diyanet 1961
5928,85,19,"Doğrusu inkar edenler, hep yalanlayagelmişlerdir.",Diyanet 1961
5929,85,20,Oysa Allah onları ardlarından çevirmiştir.,Diyanet 1961
5930,85,21,"(21-22) Doğrusu sana vahyedilen bu Kitap, Levhi Mahfüz'da bulunan",Diyanet 1961
5931,85,22,"(21-22) Doğrusu sana vahyedilen bu Kitap, Levhi Mahfüz'da bulunan",Diyanet 1961
5932,86,1,,Diyanet 1961
5933,86,2,,Diyanet 1961
5934,86,3,,Diyanet 1961
5935,86,4,,Diyanet 1961
5936,86,5,,Diyanet 1961
5937,86,6,,Diyanet 1961
5938,86,7,,Diyanet 1961
5939,86,8,,Diyanet 1961
5940,86,9,,Diyanet 1961
5941,86,10,,Diyanet 1961
5942,86,11,,Diyanet 1961
5943,86,12,,Diyanet 1961
5944,86,13,,Diyanet 1961
5945,86,14,,Diyanet 1961
5946,86,15,,Diyanet 1961
5947,86,16,,Diyanet 1961
5948,86,17,,Diyanet 1961
5949,87,1,,Diyanet 1961
5950,87,2,,Diyanet 1961
5951,87,3,,Diyanet 1961
5952,87,4,,Diyanet 1961
5953,87,5,,Diyanet 1961
5954,87,6,,Diyanet 1961
5955,87,7,,Diyanet 1961
5956,87,8,,Diyanet 1961
5957,87,9,,Diyanet 1961
5958,87,10,,Diyanet 1961
5959,87,11,,Diyanet 1961
5960,87,12,,Diyanet 1961
5961,87,13,,Diyanet 1961
5962,87,14,,Diyanet 1961
5963,87,15,,Diyanet 1961
5964,87,16,,Diyanet 1961
5965,87,17,,Diyanet 1961
5966,87,18,,Diyanet 1961
5967,87,19,,Diyanet 1961
5968,88,1,,Diyanet 1961
5969,88,2,,Diyanet 1961
5970,88,3,,Diyanet 1961
5971,88,4,,Diyanet 1961
5972,88,5,,Diyanet 1961
5973,88,6,,Diyanet 1961
5974,88,7,,Diyanet 1961
5975,88,8,,Diyanet 1961
5976,88,9,,Diyanet 1961
5977,88,10,,Diyanet 1961
5978,88,11,,Diyanet 1961
5979,88,12,,Diyanet 1961
5980,88,13,,Diyanet 1961
5981,88,14,,Diyanet 1961
5982,88,15,,Diyanet 1961
5983,88,16,,Diyanet 1961
5984,88,17,,Diyanet 1961
5985,88,18,,Diyanet 1961
5986,88,19,,Diyanet 1961
5987,88,20,,Diyanet 1961
5988,88,21,,Diyanet 1961
5989,88,22,,Diyanet 1961
5990,88,23,,Diyanet 1961
