sıra,sure,ayet,metin,hoca
5585,75,34,"Çok uygundur sana bu bela, çok uygun! ",Mustafa Öztürk
5586,75,35,"Evet, çok uygundur sana bu bela, çok uygun! ",Mustafa Öztürk
5587,75,36,"Insan, başıboş bırakılacağını mı sanıyor? ",Mustafa Öztürk
5588,75,37,"O, dökülen meniden bir sperm değil miydi? ",Mustafa Öztürk
5589,75,38,"Sonra o, bir çiğnem et oldu da Allah onu yarattı, ardından düzgün bir şekle ulaştırdı. ",Mustafa Öztürk
5590,75,39,"Nihayet ondan iki çifti, erkeği ve dişiyi vücuda getirdi. ",Mustafa Öztürk
5591,75,40,"Peki bunu yapan, ölüyü diriltmeye güç yetiremez mi?  ",Mustafa Öztürk
5592,76,1,"Insan üzerinden, henüz anılan birşey olmadığı bir süre geçmedi mi zamandan? ",Mustafa Öztürk
5593,76,2,"Doğrusu, biz insanı karışım olan bir spermden yarattık. Halden hale geçiririz onu. Sonunda onu işitici, görücü yaptık. ",Mustafa Öztürk
5594,76,3,Biz onu yola kılavuzladık. Artık ya şükredici olur ya nankör. ,Mustafa Öztürk
5595,76,4,"Biz, nankörler için zincirler, bukağılar ve kızgın bir ateş hazırladık. ",Mustafa Öztürk
5596,76,5,"Iyilere gelince, onlar, karışımı kafur olan bir kadehten içerler. ",Mustafa Öztürk
5597,76,6,"Bir kaynak ki, Allah'ın kulları ondan içerler ve onu fışkırtarak akıtırlar. ",Mustafa Öztürk
5598,76,7,Onlar verdikleri sözü tam bir biçimde yerine getirirler ve kötülüğü salgın olan bir günden korkarlar. ,Mustafa Öztürk
5599,76,8,"Yoksula, yetime ve esire, yemeği severek yedirirler. ",Mustafa Öztürk
5600,76,9,&quot;Biz size yalnız ve yalnız Allah rızası için yediriyoruz. Sizden bir karşılık da bir teşekkür de istemiyoruz; ,Mustafa Öztürk
5601,76,10,"Çünkü biz, asık suratlı, sert bir gün yüzünden Rabbimizden korkarız.&quot; derler. ",Mustafa Öztürk
5602,76,11,"Allah da onları o günün şerrinden korumuş ve kendilerini bir parlaklığa, bir sevince ulaştırmıştır. ",Mustafa Öztürk
5603,76,12,Sabretmelerine karşılık olarak da onları bir bahça ve ipekle ödüllendirmiştir. ,Mustafa Öztürk
5604,76,13,Koltuklar üzerine yaslanarak otururlar orada. Ne güneş görürler orada ne de kavurucu soğuk... ,Mustafa Öztürk
5605,76,14,Bahçenin gölgeleri-üzerlerine eğilmiştir. Ve bahçenin meyvaları iyice yaklaştırılmlştır. ,Mustafa Öztürk
5606,76,15,"Çevrelerinde, gümüşten ve billurdan kaplar dolaştırılır. Kupalardır onlar. ",Mustafa Öztürk
5607,76,16,"Gümüşten kupalar ki, tam diledikleri ölçüde belirlemişlerdir onları. ",Mustafa Öztürk
5608,76,17,Orada kendilerine-karışımı zencefil olan bir kadehten içirilir. ,Mustafa Öztürk
5609,76,18,"Bir pınar ki, orada, selsebil diye anılır. ",Mustafa Öztürk
5610,76,19,"Dolaşır çevrelerinde, sürekli görevlendirilmiş gençler. Görseydin onları dizilmiş inciler sanırdın. ",Mustafa Öztürk
5611,76,20,"Oraya baktığında, nereye göz atsan büyük bir nimet, büyük bir mülk ve yönetim görürsün. ",Mustafa Öztürk
5612,76,21,"Üzerlerinde yeşil-ince ipeklerle, sırmalı-kalın ipeklerden giysiler vardır. Gümüşten bileziklerle süslenmişlerdir. Ve Rableri onlara tertemiz bir içki ikram etmiştir. ",Mustafa Öztürk
5613,76,22,Işte bu size bir ödüldür. Ve sizin gayretiniz şükranla karşılanmıştır. ,Mustafa Öztürk
5614,76,23,Biz indirdik o Kur'an'ı sana parça parça biz!... ,Mustafa Öztürk
5615,76,24,"O halde, Rabbininn hükmü karşısında sabret ve onların günahkarına da nankörüne de boyun eğme. ",Mustafa Öztürk
5616,76,25,Rabbinin adını sabahtan da akşamdan da an. ,Mustafa Öztürk
5617,76,26,Gecenin bir kısmında da O'na secde et. Ve geceleyin O'nu uzunca tespih et. ,Mustafa Öztürk
5618,76,27,"Bunlar, hemen gelecek olanı seviyorlar da ötelerindeki zorlu bir günü ihmal edyorlar. ",Mustafa Öztürk
5619,76,28,Biz yarattık onları ve kuvvetli yaptık bağlarını/eklemlerini. Dilediğimizde benzerleri ile değiştiririz onları. ,Mustafa Öztürk
5620,76,29,"Işte bu, bir hatırlatıcı ve düşündürücüdür. Dileyen, Rabbine doğru, bir yol edinir. ",Mustafa Öztürk
5621,76,30,"Allah dilemedikçe siz dileyemezsiniz. Allah Alim'dir, Hakim'dir. ",Mustafa Öztürk
5622,76,31,"Dilediğini rahmetinin içine sokar. Zalimlere gelince, onlar için korkunç bir azap hazırlanmıştır.  ",Mustafa Öztürk
5623,77,1,"Andolsun o ardarda gönderilenlere/meleklere/rüzgarlara/vahyin bölümlerine/kalplere inen doğuşlara, ",Mustafa Öztürk
5624,77,2,"Esip de büküp devirenlere, ",Mustafa Öztürk
5625,77,3,"Dağıtıp yayanlara/diriltip harekete getirenlere, ",Mustafa Öztürk
5626,77,4,"Gerektiği şekilde ayıranlara, ",Mustafa Öztürk
5627,77,5,"Öğüt ulaştıranlara/Kur'an'ı ulaştıranlara, ",Mustafa Öztürk
5628,77,6,Özür yahut uyarı için. ,Mustafa Öztürk
5629,77,7,Ki size duyrulmuş olan mutlaka gerçekleşecektir. ,Mustafa Öztürk
5630,77,8,"Yıldızlar silinip süpürüldüğünde, ",Mustafa Öztürk
5631,77,9,"Gök yarıldığında, ",Mustafa Öztürk
5632,77,10,"Dağlar un-ufak edilip savrulduğunda, ",Mustafa Öztürk
5633,77,11,Resuller vakte bağlandığında. ,Mustafa Öztürk
5634,77,12,Hangi gün için vakte bağlandılar? ,Mustafa Öztürk
5635,77,13,Ayrım ve hüküm günü için. ,Mustafa Öztürk
5636,77,14,Ayrım ve hüküm gününü sana bildiren nedir? ,Mustafa Öztürk
5637,77,15,Yalanlayanların vay haline o gün! ,Mustafa Öztürk
5638,77,16,Öncekileri helak etmedik mi? ,Mustafa Öztürk
5639,77,17,"Sonra, geriden gelenleri de onların peşlerine takarız. ",Mustafa Öztürk
5640,77,18,"Biz, suçlulara işte böyle yaparız. ",Mustafa Öztürk
5641,77,19,Yalanlayanların o gün vay haline! ,Mustafa Öztürk
5642,77,20,Sizi basit bir sudan yaratmadık mı? ,Mustafa Öztürk
5643,77,21,Onu dayanıklı karargahta tuttuk. ,Mustafa Öztürk
5644,77,22,Bilinen bir ölçüye/süreye kadar. ,Mustafa Öztürk
5645,77,23,Bir ölçüyle yaptık. Ne güzel ölçü koyanlarız biz! ,Mustafa Öztürk
5646,77,24,"Vay başına o gün, yalanlayanların! ",Mustafa Öztürk
5647,77,25,"Yeri, bir toplanma zemini yapmadık mı? ",Mustafa Öztürk
5648,77,26,Diriler bakımından da ölüler bakımından da. ,Mustafa Öztürk
5649,77,27,"Orada oturaklı, başını yücelere kaldırmış dağlar oluşturduk. Ve size tatlı bir su içirdik. ",Mustafa Öztürk
5650,77,28,"Vay haline o gün, yalanlayanların! ",Mustafa Öztürk
5651,77,29,"Haydi, yalanlamakta olduğunuz şeye gidin! ",Mustafa Öztürk
5652,77,30,"Haydi, üç çatallı gölgeye gidin! ",Mustafa Öztürk
5653,77,31,Ne gölgelendirir ne alevden korur. ,Mustafa Öztürk
5654,77,32,"Gerçekten o, köşk benzeri kıvılcımlar saçar. ",Mustafa Öztürk
5655,77,33,O kıvılcım sanki sarımtırak bir halat/bir deve kervanı/bakırdan bir ip gibidir. ,Mustafa Öztürk
5656,77,34,"Vay haline o gün, yalanlayanların! ",Mustafa Öztürk
5657,77,35,Konuşmayacakları gündür bu. ,Mustafa Öztürk
5658,77,36,Izin verilmez ki onlara özür dilesinler. ,Mustafa Öztürk
5659,77,37,"Vay haline o gün, yalanlayanların! ",Mustafa Öztürk
5660,77,38,Ayırma günüdür bu. Sizinle öncekileri bir yere topladık. ,Mustafa Öztürk
5661,77,39,"Eğer bir hileniz/bir tuzağınız varsa, hadi hile yapıp tuzak kurun bana! ",Mustafa Öztürk
5662,77,40,"Vay haline o gün, yalanlayanların! ",Mustafa Öztürk
5663,77,41,"Takvaya sarılanlar gölgeler altında, su kaynaklarındadır. ",Mustafa Öztürk
5664,77,42,Canlarının çektiği meyvalarla yanyanadırlar. ,Mustafa Öztürk
5665,77,43,&quot;Yapıp ürettiklerinize karşılık olarak afiyetle yiyip için.&quot; ,Mustafa Öztürk
5666,77,44,"Işte böyle ödüllendiririz biz, güzellikler sergileyenleri! ",Mustafa Öztürk
5667,77,45,"Vay haline o gün, yalanlayanların! ",Mustafa Öztürk
5668,77,46,Yiyin ve birazcık nimetlenin. Suçlularsınız siz. ,Mustafa Öztürk
5669,77,47,"Vay haline o gün, yalanlayanların! ",Mustafa Öztürk
5670,77,48,"Onlara, &quot;Ruku edin!&quot; denildiğinde ruku' etmezler. ",Mustafa Öztürk
5671,77,49,"Vay haline o gün, yalanlayanların! ",Mustafa Öztürk
5672,77,50,Artık bundan sonra hangi hadise/söze iman edecekler?  ,Mustafa Öztürk
5673,78,1,Hangi şeyden sorup duruyorlar birbirlerine? ,Mustafa Öztürk
5674,78,2,O büyük haberden mi? ,Mustafa Öztürk
5675,78,3,Ki onda tartışma içindedirler. ,Mustafa Öztürk
5676,78,4,"Hayır, sandıkları gibi değil! Yakında bilecekler. ",Mustafa Öztürk
5677,78,5,"Hayır, hayır! Düşündükleri gibi değil, yakında bilecekler. ",Mustafa Öztürk
5678,78,6,Biz bu yeryüzünü bir beşik yapmadık mı? ,Mustafa Öztürk
5679,78,7,Dağları birer kazık yapmadık mı? ,Mustafa Öztürk
5680,78,8,Sizleri çiftler olarak yarattık. ,Mustafa Öztürk
5681,78,9,Sizin uykunuzu bir dinlenme/bir rahatlama/bir tür ölüm yaptık. ,Mustafa Öztürk
5682,78,10,Geceyi bir giysi yaptık. ,Mustafa Öztürk
5683,78,11,"Gündüzü, geçim için çalışma zamanı yaptık. ",Mustafa Öztürk
5684,78,12,Üstünüzde yedi sağlam/aşınmaz kurduk. ,Mustafa Öztürk
5685,78,13,Bir de parıl parıl parlayan kandil yerleştirdik. ,Mustafa Öztürk
5686,78,14,"Sıkarak su çıkaranlardan şarıl şarıl bir su indirdik, ",Mustafa Öztürk
5687,78,15,Ki çıkaralım onlardan daneler ve otlar; ,Mustafa Öztürk
5688,78,16,Ve iç içe girmiş bahçeler-bağlar. ,Mustafa Öztürk
5689,78,17,"Hiç kuşkusuz, o ayırma ve hüküm günü kesin olarak belirlenmiştir. ",Mustafa Öztürk
5690,78,18,"Sura üfürüldüğü gün, bölükler halşnde geleceksiniz. ",Mustafa Öztürk
5691,78,19,"Gök açılmış, kapı kapı oluvermiştir. ",Mustafa Öztürk
5692,78,20,"Dağlar yürütülmüş, bir serap oluvermiştir. ",Mustafa Öztürk
5693,78,21,"Cehennem, bir gözetleme yeri olmuştur. ",Mustafa Öztürk
5694,78,22,Azgınlar için bir barınak. ,Mustafa Öztürk
5695,78,23,Devirlerce kalacaklardır içinde. ,Mustafa Öztürk
5696,78,24,Ne bir serinlik tadacaklar ne de bir içicek. ,Mustafa Öztürk
5697,78,25,"Sadece kaynar su, atık su, ",Mustafa Öztürk
5698,78,26,Çok uygun bir karşılık olarak. ,Mustafa Öztürk
5699,78,27,Doğrusu onlar böyle bir hesap ummuyorlardı. ,Mustafa Öztürk
5700,78,28,Ayetlerimizi pervasızca yalanlamışlardı. ,Mustafa Öztürk
5701,78,29,"Oysa ki biz, herşeyi iyiden iyiye sayıp kitaplaştırmıştık. ",Mustafa Öztürk
5702,78,30,"&quot;Hadi, tadıverin! Size azaptan başka birşey asla artırmayacağız.&quot; ",Mustafa Öztürk
5703,78,31,Takva sahipleri için bir kurtuluş ve bir zafer vardır. ,Mustafa Öztürk
5704,78,32,"Sulak bahçeler, bağlar, üzümler, ",Mustafa Öztürk
5705,78,33,"Göğüsleri turunç gibi yaşıtlar, ",Mustafa Öztürk
5706,78,34,Dopdolu kadehler vardır. ,Mustafa Öztürk
5707,78,35,Orada ne bir boş söz duyarlar ne de bir yalan. ,Mustafa Öztürk
5708,78,36,"Rabbinden bir ödül, tam kıvamında bir bağış. ",Mustafa Öztürk
5709,78,37,"Göklerin, yerin ve bu ikisi arasındakilerin Rabbidir O. Rahman'dır. O'nun huzurunda söze cüret edemezler. ",Mustafa Öztürk
5710,78,38,"O gün, Ruh ve melekler saf bağlayıp kıyama geçerler. Rahman'ın izin verdiği dışındakiler konuşamazlar. O izin verilen, doğruyu söyler. ",Mustafa Öztürk
5711,78,39,"Işte budur hak olan gün. Artık dileyen, Rabbine varacak bir yol tutsun. ",Mustafa Öztürk
5712,78,40,"Biz sizi yakın bir azap ile uyardık. Bir gündedir ki o, kişi kendi ellerinin önden gönderdiğine bakar ve küfre sapan şöyle der: &quot;Keşke toprak olsaydım!&quot;  ",Mustafa Öztürk
5713,79,1,Andolsun çekip koparanlara/yay çekenlere/kuyudan su çekenlere/bağsız-bekçisiz koşan atlara/ayrılık yüzünden hasret çekenlere/daldırıp daldırıp ç&#x131,Mustafa Öztürk
5714,79,2,"Andolsun rahatça, incitmeden çekenlere/düğümü hünerle çözenlere/bir yerden bir yere gidenlere/coşkuyla iç çekenlere, ",Mustafa Öztürk
5715,79,3,"Andosun boşlukta yahut suda yüzüp yüzüp gidenlere, ",Mustafa Öztürk
5716,79,4,"Derken öne geçip yarışı kazananlara, ",Mustafa Öztürk
5717,79,5,"Bir iş ve oluşu çekip çevirenlere, ",Mustafa Öztürk
5718,79,6,Ki o gün şiddetle sarsacak olan sarsacaktır. ,Mustafa Öztürk
5719,79,7,"Onu, ardısıra gelen izleyecektir. ",Mustafa Öztürk
5720,79,8,Bazı kalpler o gün kaygıdan titreyecektir. ,Mustafa Öztürk
5721,79,9,Onların gözleri yerlere eğilecektir. ,Mustafa Öztürk
5722,79,10,&quot;Biz gerçekten bu çukurda eski halimize döndürülecek miyiz?&quot; diyorlar. ,Mustafa Öztürk
5723,79,11,"&quot;Un-ufak kemikler haline geldikten sonra, öyle mi!&quot; ",Mustafa Öztürk
5724,79,12,&quot;Hüsran dolu bir dönüştür bu öyleyse!&quot; diye konuştular. ,Mustafa Öztürk
5725,79,13,"Oysaki o, sert bir komut sesinden ibarettir. ",Mustafa Öztürk
5726,79,14,Bir anda hepsi uyanıp ortaya geliverir. ,Mustafa Öztürk
5727,79,15,Ulaştı mı sana Musa'nın haberi? ,Mustafa Öztürk
5728,79,16,"Hani, Rabbi ona, kutsal vadide, Tuva'da seslenmişti: ",Mustafa Öztürk
5729,79,17,&quot;Firavun'a git. Iyice azdı o.&quot; ,Mustafa Öztürk
5730,79,18,&quot;De ki ona: 'Arınıp temizlenmeye ne dersin?&quot; ,Mustafa Öztürk
5731,79,19,&quot;Seni Rabbine kılavuzlayayım da gönülden ürperesin.&quot; ,Mustafa Öztürk
5732,79,20,"Derken, ona o en büyük mucizeyi gösterdi. ",Mustafa Öztürk
5733,79,21,"Ama o yalandı, isyan etti. ",Mustafa Öztürk
5734,79,22,"Sonra, sırtını döndü; koşuyordu. ",Mustafa Öztürk
5735,79,23,"Derken, bir araya toplayıp bağırdı. ",Mustafa Öztürk
5736,79,24,Dedi ki: &quot;Ben sizin en yüce Rabbinizim.&quot; ,Mustafa Öztürk
5737,79,25,"Bunun üzerine Allah, onu sonraya ve önceye ibret olmak üzere bir ceza ile çarptı. ",Mustafa Öztürk
5738,79,26,"Kuşkusuz, bunda, içine ürperti düşen için tam bir ibret vardır. ",Mustafa Öztürk
5739,79,27,"Siz mi daha zorsunuz yaradılışça, gök mü? ",Mustafa Öztürk
5740,79,28,Onu O yapıp kurdu. Onun boyunu yükseltti; ardından ona ahenk ve düzen verdi. ,Mustafa Öztürk
5741,79,29,"Gecesini kararttı, kuşluğunu ortaya çıkardı. ",Mustafa Öztürk
5742,79,30,Bundan sonra da yeri yayıp yuvarlattı. ,Mustafa Öztürk
5743,79,31,"Ondan suyunu, otlağını çıkardı. ",Mustafa Öztürk
5744,79,32,"Dağları, demir atmış gibi oturttu; ",Mustafa Öztürk
5745,79,33,Sizin için ve hayvanlarınız için bir geçim aracı olarak. ,Mustafa Öztürk
5746,79,34,"O güç yetmez büyük felaket geldiğinde, ",Mustafa Öztürk
5747,79,35,"O gün insan, uğrunda gayret sarfettiği şeyi hatırlar. ",Mustafa Öztürk
5748,79,36,Gören kişi için cehennem apaçık ortaya çıkarılmıştır. ,Mustafa Öztürk
5749,79,37,"Artık azmış olan, ",Mustafa Öztürk
5750,79,38,"Ve iğreti hayatı yeğlemiş olan için, ",Mustafa Öztürk
5751,79,39,"Cehennem, barınağın ta kendisidir. ",Mustafa Öztürk
5752,79,40,"Rabbinin yüceliğinden korkup nefsini boş heveslerden yasaklamış olan içinse, ",Mustafa Öztürk
5753,79,41,"Cennet, barınağın ta kendisidir. ",Mustafa Öztürk
5754,79,42,"O saatten soruyorlar sana, &quot;gelip demir atması ne zaman?&quot; diye. ",Mustafa Öztürk
5755,79,43,"Nerede sende, onu hatırlatacak şey! ",Mustafa Öztürk
5756,79,44,Ona ilişkin bilginin sonu Rabbine varır. ,Mustafa Öztürk
5757,79,45,"Sen sadece, ondan korkanları uyaransın. ",Mustafa Öztürk
5758,79,46,"Onu gördükleri gün onlar, dünyada sanki bir akşam veya onun kuşluk vaktinden başka kalmamışa dönerler.  ",Mustafa Öztürk
5759,80,1,Yüzünü ekşitti ve öteye döndü; ,Mustafa Öztürk
5760,80,2,Yanına kör adam geldi diye. ,Mustafa Öztürk
5761,80,3,"Nereden bilirsin, belki o da arınıp temizlenecek, ",Mustafa Öztürk
5762,80,4,Belki de düşünüp taşınacak da öğüt kendisine yarayacak. ,Mustafa Öztürk
5763,80,5,"O, kendisini her türlü ihtiyacın üstünde görene gelince, ",Mustafa Öztürk
5764,80,6,Ki sen ona yöneliyorsun; ,Mustafa Öztürk
5765,80,7,Sana ne onun arınmasından! ,Mustafa Öztürk
5766,80,8,"O, koşarak sana gelen var ya; ",Mustafa Öztürk
5767,80,9,Odur içine ürperti düşen. ,Mustafa Öztürk
5768,80,10,Sen ona aldırmazlık ediyorsun. ,Mustafa Öztürk
5769,80,11,"Hayır, hiç de öyle değil! O, bir düşündürücüdür. ",Mustafa Öztürk
5770,80,12,Dileyen onu düşünüp öğüt alır. ,Mustafa Öztürk
5771,80,13,"Kutsanan, bereketli sayfalardır o. ",Mustafa Öztürk
5772,80,14,"Yüceltilen, tertemiz sayfalarda, ",Mustafa Öztürk
5773,80,15,Yazıcıların ellerinde; ,Mustafa Öztürk
5774,80,16,"Ak-pak, mübarek yazıcıların. ",Mustafa Öztürk
5775,80,17,"Kahrolası insan, ne kadar da nankördür! ",Mustafa Öztürk
5776,80,18,Hangi şeyden yarattı onu? ,Mustafa Öztürk
5777,80,19,"Bir spermden. Yarattı onu, ölçülendirip-biçimlendirdi. ",Mustafa Öztürk
5778,80,20,"Sonra, yolu kolaylaştırdı kendisine, ",Mustafa Öztürk
5779,80,21,"Sonra öldürdü onu, kabre koydu. ",Mustafa Öztürk
5780,80,22,Sonra dilediği zaman diriltip ortaya çıkardı onu. ,Mustafa Öztürk
5781,80,23,"Hayır, hayır! O, O'nun kendisine emrettiğini hiç yerine getirmedi. ",Mustafa Öztürk
5782,80,24,"Hadi, bakıversin insan kendi yiyeceğine! ",Mustafa Öztürk
5783,80,25,Biz suyu döktük de döktük. ,Mustafa Öztürk
5784,80,26,Sonra toprağı yardık da yardık. ,Mustafa Öztürk
5785,80,27,"Ardından, yeryüzünde daneler bitirdik. ",Mustafa Öztürk
5786,80,28,"Üzümler, yoncalar vücuda getirdik. ",Mustafa Öztürk
5787,80,29,"Zeytinlikler, hurmalıklar oluşturduk. ",Mustafa Öztürk
5788,80,30,"Gür çimenli, bol ağaçlı bahçeler. ",Mustafa Öztürk
5789,80,31,"Meyva, otlak, sebze yetiştirdik; ",Mustafa Öztürk
5790,80,32,Sizin ve hayvanlarınızın yararına. ,Mustafa Öztürk
5791,80,33,"Şiddetle çarpanın çıkardığı korkunç ses geldiğinde, ",Mustafa Öztürk
5792,80,34,"Bir gün ki o, kişi öz kardeşinden kaçar, ",Mustafa Öztürk
5793,80,35,"Öz annesinden, öz babasından, ",Mustafa Öztürk
5794,80,36,"Eşinden, oğullarından kaçar. ",Mustafa Öztürk
5795,80,37,O gün onlardan her kişinin kendisine yetecek bir uğraşı vardır. ,Mustafa Öztürk
5796,80,38,"Yüzler vardır o gün, pırıl pırıl. ",Mustafa Öztürk
5797,80,39,"Gülen, müjdelerle parıldayan yüzler. ",Mustafa Öztürk
5798,80,40,Ve yüzler vardır o gün toza-toprağa bulanmış. ,Mustafa Öztürk
5799,80,41,Tozu-toprağı da bir is bürümüştür. ,Mustafa Öztürk
5800,80,42,"Işte bunlardır küfre sapanlar, kötülüğe batanlar.  ",Mustafa Öztürk
5801,81,1,"Güneş büzülüp dürüldüğünde, ",Mustafa Öztürk
5802,81,2,"Yıldızlar ışıklarını yitirdiğinde, ",Mustafa Öztürk
5803,81,3,"Dağlar yürütüldüğünde, ",Mustafa Öztürk
5804,81,4,"O bakmaya kıyılmayan develer kendi hallerine bırakıldığında, ",Mustafa Öztürk
5805,81,5,"Vahşi hayvanlar bir araya toplandığında, ",Mustafa Öztürk
5806,81,6,"Denizler kaynatıldığında, ",Mustafa Öztürk
5807,81,7,"Benlikler çifleştirildiğinde, ",Mustafa Öztürk
5808,81,8,"O diri diri gömülen kız çocuğuna sorulduğunda, ",Mustafa Öztürk
5809,81,9,Hangi günah yüzünden öldürüldü diye! ,Mustafa Öztürk
5810,81,10,"Sayfalar açılıp göz önüne konduğunda, ",Mustafa Öztürk
5811,81,11,"Gögün ortası soyulup indirildiğinde, ",Mustafa Öztürk
5812,81,12,"Cehinnem kızıştırıldığında, ",Mustafa Öztürk
5813,81,13,"Cennet yaklaştırıldığında, ",Mustafa Öztürk
5814,81,14,Her benlik önceden ne hazırlamışsa bilmiş olacaktır. ,Mustafa Öztürk
5815,81,15,"Hayır, iş onların sandığı gibi değil. Andolsun o sinip gizlenenlere, ",Mustafa Öztürk
5816,81,16,"Akıp akıp giderek yuvasına girenlere, ",Mustafa Öztürk
5817,81,17,"Beriye geldiği ve geriye döndüğü zaman geceye, ",Mustafa Öztürk
5818,81,18,"Ve soluyarak açıldığı zaman sabaha, ",Mustafa Öztürk
5819,81,19,"Ki o, çok değerli bir elçinin sözüdür. ",Mustafa Öztürk
5820,81,20,Çok güçlüdür o elçi. Arş sahibinin katında saygındır. ,Mustafa Öztürk
